"","LAT","LON","SPEED","COURSE","HEADING","DESTINATION","FLAG","LENGTH","SHIPNAME","SHIPTYPE","SHIP_ID","WIDTH","DWT","DATETIME","PORT","date","week_nb","ship_type","port","is_parked"
"2163789",59.89227,30.22628,0,43,34,"ST. PETERSBURG","NL",168,"OOCL RAUMA",7,270219,27,17892,"2016-12-16T21:33:07Z","st_petersburg","2016-12-16",51,"Cargo","St. Petersburg",1
"2632876",59.87747,30.23813,0,16,511,"ST.PETERSBURG","RU",73,"ECOMAR",8,350395,12,1965,"2016-12-15T10:41:03Z","st_petersburg","2016-12-15",50,"Tanker","St. Petersburg",1
"2728615",59.87759,30.23868,0,0,511,"SPB","RU",80,"ELAND",8,350965,11,NA,"2016-12-14T00:55:04Z","st_petersburg","2016-12-14",50,"Tanker","St. Petersburg",1
"60899",54.37767,18.65827,0,340,166,"GDANSK","IT",186,"SCOTTISH VIKING",6,280027,26,7800,"2016-12-16T01:17:01Z","gdansk","2016-12-16",51,"Passenger","Gdańsk",1
"2165931",59.91467,30.24983,0,324,266,"SAINT PETERSBURG","MT",173,"ATLANTIC RUNNER",7,284882,23,18731,"2016-12-14T17:41:04Z","st_petersburg","2016-12-14",50,"Cargo","St. Petersburg",1
"1734139",57.74981,11.65434,0,175,511,"CLASS B","SE",10,"DAISY",9,4561378,4,NA,"2016-12-18T05:21:05Z","gothenborg","2016-12-18",51,"Pleasure","gothenborg",1
"2252638",59.86553,30.22851,0,342,511,"SANKT-PETERBURG","RU",132,"TAYMEN",8,345788,17,NA,"2016-12-19T14:39:05Z","st_petersburg","2016-12-19",51,"Tanker","St. Petersburg",1
"2326381",59.90897,30.22418,0,0,511,"CLASS B","RU",30,"TORNADO",3,346208,10,NA,"2016-12-13T14:59:04Z","st_petersburg","2016-12-13",50,"Tug","St. Petersburg",1
"1638336",57.70084,11.78708,2,0,511,"CLASS B","SE",9,"BEDA",9,3534813,3,NA,"2016-12-15T09:13:05Z","gothenborg","2016-12-15",50,"Pleasure","gothenborg",1
"1294831",57.77325,11.61717,0,345,511,"CLASS B","SE",11,"FATBOY",3,324466,4,NA,"2016-12-19T02:25:05Z","gothenborg","2016-12-19",51,"Tug","gothenborg",1
"2401886",59.87615,30.20237,0,0,136,"SANKT-PETERSBURG","RU",114,"SANKT-PETERBURG",3,347225,28,6430,"2016-12-15T00:05:03Z","st_petersburg","2016-12-15",50,"Tug","St. Petersburg",1
"2446191",59.8663,30.22514,0,118,511,"CLASS B","RU",33,"ARKTUR",3,347718,9,NA,"2016-12-20T05:57:05Z","st_petersburg","2016-12-20",51,"Tug","St. Petersburg",1
"999507",57.70285,11.93916,89,60,56,"FERRYSERVICE GOTPORT","SE",32,"ALVSNABBEN 4",6,320843,8,NA,"2016-12-16T16:27:06Z","gothenborg","2016-12-16",51,"Passenger","gothenborg",0
"452067",54.53675,18.52876,0,251,511,"GDYNIA/GDANSK","PL",55,"MAJA",3,315660,25,1018,"2016-12-17T06:55:08Z","gdynia","2016-12-17",51,"Tug","Gdynia",1
"2250929",59.86553,30.22851,0,342,511,"SANKT-PETERBURG","RU",132,"TAYMEN",8,345788,17,NA,"2016-12-18T09:51:03Z","st_petersburg","2016-12-18",51,"Tanker","St. Petersburg",1
"2186927",59.91444,30.24755,0,165,87,"S PETERSBURG","NO",104,"KEGUMS",7,306484,15,4225,"2016-12-13T11:35:03Z","st_petersburg","2016-12-13",50,"Cargo","St. Petersburg",1
"1683244",57.70693,11.65845,0,229,511,"CLASS B","SE",20,"LADY",9,4096146,6,NA,"2016-12-15T18:39:06Z","gothenborg","2016-12-15",50,"Pleasure","gothenborg",1
"1966988",55.66435,21.14905,1,201,73,"KLAIPEDA","LT",24,"LOTAS",3,353637,6,NA,"2016-12-18T00:21:06Z","klaipeda","2016-12-18",51,"Tug","Klaipeda",1
"2327157",59.90896,30.22418,0,0,511,"CLASS B","RU",30,"TORNADO",3,346208,10,NA,"2016-12-14T13:17:03Z","st_petersburg","2016-12-14",50,"Tug","St. Petersburg",1
"2011559",55.72333,21.10167,0,307,308,"LV VNT>LT KLJ","MH",195,"UZAVA",8,712156,32,52650,"2016-12-19T14:11:06Z","klaipeda","2016-12-19",51,"Tanker","Klaipeda",1
"904355",57.68433,11.84867,84,74,73,"SEGOT<>DKFDH","SE",139,"STENA DANICA",6,319954,30,2950,"2016-12-13T15:57:10Z","gothenborg","2016-12-13",50,"Passenger","gothenborg",0
"1190149",57.61991,11.92738,0,327,265,"SSRS HOVAS","SE",12,"RESCUE HANS LAURIN",3,322974,4,NA,"2016-12-14T20:13:08Z","gothenborg","2016-12-14",50,"Tug","gothenborg",1
"80865",54.39485,18.67395,0,151,40,"GDANSK","PL",48,"OCEANIA",3,315663,9,106,"2016-12-18T06:53:02Z","gdansk","2016-12-18",51,"Tug","Gdańsk",1
"773520",57.69027,11.83363,0,95,95,"IMMINGHAM","DK",199,"MAGNOLIA SEAWAYS",7,157110,28,10407,"2016-12-16T14:39:06Z","gothenborg","2016-12-16",51,"Cargo","gothenborg",1
"1671732",57.72018,11.97613,0,0,146,"GOTENBURG","SE",17,"CHARLIE",3,3792435,6,NA,"2016-12-19T21:45:13Z","gothenborg","2016-12-19",51,"Tug","gothenborg",1
"2684336",59.91278,30.24022,0,0,94,"SANT PETERBURG","RU",74,"KARU",3,350675,18,733,"2016-12-18T22:43:03Z","st_petersburg","2016-12-18",51,"Tug","St. Petersburg",1
"2692905",59.91253,30.24188,0,0,511,"SANKT PETERSBURG","RU",73,"KAPITAN ZARUBIN",3,350708,16,262,"2016-12-19T02:13:03Z","st_petersburg","2016-12-19",51,"Tug","St. Petersburg",1
"1535871",57.60132,11.79467,0,249,511,NA,"SE",10,"CLIPPFJORD",2,327673,4,NA,"2016-12-17T19:43:05Z","gothenborg","2016-12-17",51,"Fishing","gothenborg",1
"1400323",57.7323,11.9944,0,357,511,"GOTEBORG","SE",24,"TOFTE",3,326263,8,0,"2016-12-19T15:31:05Z","gothenborg","2016-12-19",51,"Tug","gothenborg",1
"1489618",57.68281,11.64989,0,209,56,NA,"SE",18,"VINGAFJORD GG-173",2,326950,6,0,"2016-12-18T13:21:05Z","gothenborg","2016-12-18",51,"Fishing","gothenborg",1
"2180274",59.91059,30.23615,0,25,75,"ST. PETERSBURG","MT",88,"KAIE",7,300784,13,4161,"2016-12-19T02:19:04Z","st_petersburg","2016-12-19",51,"Cargo","St. Petersburg",1
"141376",54.69397,18.67558,57,45,511,"BALTIC SEA","PL",19,"JAS 78",2,315930,6,NA,"2016-12-20T02:35:01Z","gdansk","2016-12-20",51,"Fishing","Gdańsk",0
"420923",54.53557,18.51838,0,287,239,"INFO VIA CH16","RU",57,"KAPITAN GERASHCHENKO",2,181857,13,800,"2016-12-18T08:57:07Z","gdynia","2016-12-18",51,"Fishing","Gdynia",1
"145082",54.60108,18.80342,0,172,511,"SEA TRIAL","PL",25,"GDA-18",2,315960,7,NA,"2016-12-15T22:07:02Z","gdansk","2016-12-15",50,"Fishing","Gdańsk",1
"28238",54.40565,18.71931,1,280,120,"NOOSL","DK",119,"MARINUS",8,156246,16,7082,"2016-12-15T22:39:02Z","gdansk","2016-12-15",50,"Tanker","Gdańsk",1
"1889911",55.075,20.09667,10,260,260,"NaN","NaN",NA,"[SAT-AIS]",3,181566749936762,NA,NA,"2016-12-20T04:31:03Z","kalingrad","2016-12-20",51,"Tug","Kalingrad",0
"559005",54.40244,18.68168,0,98,140,"GDANSK","PL",61,"ZODIAK",3,316904,10,243,"2016-12-17T17:53:06Z","gdynia","2016-12-17",51,"Tug","Gdynia",1
"1912568",55.69104,21.13567,1,178,158,"KLAIPEDA","CY",96,"CEMSOL",7,145002,13,4529,"2016-12-16T22:05:06Z","klaipeda","2016-12-16",51,"Cargo","Klaipeda",1
"2177543",59.88563,30.20279,0,0,136,"SAINT PETERSBURG","RU",98,"KAPITAN YAKOVLEV",7,289583,17,4678,"2016-12-14T20:59:04Z","st_petersburg","2016-12-14",50,"Cargo","St. Petersburg",1
"2151176",59.8869,30.20037,0,259,135,"ST PETERSBURG","NL",132,"NJORD",7,246960,18,8001,"2016-12-17T00:45:04Z","st_petersburg","2016-12-17",51,"Cargo","St. Petersburg",1
"2572289",59.91137,30.22774,0,0,8,"SPB","RU",65,"NEVA LUX",8,349961,10,1256,"2016-12-18T21:31:04Z","st_petersburg","2016-12-18",51,"Tanker","St. Petersburg",1
"2664318",59.91265,30.24525,0,66,511,"ST PETERSBURG","RU",42,"DON",8,350589,11,779,"2016-12-17T23:43:05Z","st_petersburg","2016-12-17",51,"Tanker","St. Petersburg",1
"13960",54.37538,18.65902,0,291,164,"GDANSK VIA NOK","CY",97,"CRESTWAY",3,126010,21,8180,"2016-12-13T14:29:02Z","gdansk","2016-12-13",50,"Tug","Gdańsk",1
"2363852",59.91463,30.25964,0,200,511,"CLASS B","RU",16,"KONSTANTIN",3,347019,4,NA,"2016-12-13T21:43:04Z","st_petersburg","2016-12-13",50,"Tug","St. Petersburg",1
"1220315",57.70783,11.65938,0,204,511,"CLASS B","SE",0,"EBBA HARD",9,323258,0,NA,"2016-12-15T04:09:05Z","gothenborg","2016-12-15",50,"Pleasure","gothenborg",1
"271200",54.66876,18.96741,113,24,23,"SAFI","BS",189,"JUNO",7,373303,23,30000,"2016-12-17T14:53:02Z","gdansk","2016-12-17",51,"Cargo","Gdańsk",0
"132014",54.36812,18.78011,0,307,511,"CLASS B","PL",15,"WIATR",3,315892,4,NA,"2016-12-19T18:13:02Z","gdansk","2016-12-19",51,"Tug","Gdańsk",1
"1427564",57.64482,11.85847,0,276,20,"FISHING","SE",37,"SUNNANLAND",2,326496,10,0,"2016-12-20T09:37:05Z","gothenborg","2016-12-20",51,"Fishing","gothenborg",1
"2214242",59.88936,30.20944,0,78,123,NA,"RU",129,"KAPITAN NIKOLAEV",3,345268,26,4836,"2016-12-18T14:59:04Z","st_petersburg","2016-12-18",51,"Tug","St. Petersburg",1
"981917",57.68188,11.87191,0,258,71,NA,"SE",16,"PILOT 746 SE",3,320737,5,NA,"2016-12-19T14:07:05Z","gothenborg","2016-12-19",51,"Tug","gothenborg",1
"215005",54.40243,18.68168,0,293,139,"GDANSK","PL",61,"ZODIAK",3,316904,10,243,"2016-12-14T17:11:01Z","gdansk","2016-12-14",50,"Tug","Gdańsk",1
"3092955",59.94098,30.2565,0,270,511,"CLASS B","SO",1000,"BLACKPEARL 7.5V",0,4666609,100,NA,"2016-12-16T01:39:04Z","st_petersburg","2016-12-16",51,"Unspecified","St. Petersburg",1
"2280517",59.88277,30.18871,0,141,511,"CLASS B","RU",60,"AURA",8,346022,10,NA,"2016-12-17T18:27:03Z","st_petersburg","2016-12-17",51,"Tanker","St. Petersburg",1
"1238300",57.71213,11.96554,0,107,511,"GOTHENBURG TOURS","SE",35,"ST ERIK",6,323301,6,NA,"2016-12-15T10:23:09Z","gothenborg","2016-12-15",50,"Passenger","gothenborg",1
"2285459",59.91102,30.23849,0,97,112,"SPB","RU",25,"MOSCHNYI",3,346047,8,110,"2016-12-14T22:19:05Z","st_petersburg","2016-12-14",50,"Tug","St. Petersburg",1
"2532410",59.91051,30.23083,0,255,511,"ST.PETERSBURG","RU",130,"VIKING HELGI",6,349350,16,NA,"2016-12-15T21:05:05Z","st_petersburg","2016-12-15",50,"Passenger","St. Petersburg",1
"1225527",57.72101,11.98116,0,0,511,"CLASS B","SE",30,"EMM XXIII M23",9,323271,6,NA,"2016-12-14T19:57:08Z","gothenborg","2016-12-14",50,"Pleasure","gothenborg",1
"2565022",59.91179,30.22753,0,151,189,"SPB","RU",77,"DMITRIY RULEVSKIY",8,349912,14,3320,"2016-12-20T02:47:12Z","st_petersburg","2016-12-20",51,"Tanker","St. Petersburg",1
"1814805",54.69186,20.19694,0,53,288,"KALININGRAD","RU",30,"LIGER",3,347948,12,151,"2016-12-17T05:25:02Z","kalingrad","2016-12-17",51,"Tug","Kalingrad",1
"2060948",59.8646,30.47185,0,0,0,"NaN","RU",0,"VTS 2734463",0,24345,0,NA,"2016-12-14T10:31:04Z","st_petersburg","2016-12-14",50,"Unspecified","St. Petersburg",1
"1057235",57.66153,11.84201,0,98,139,"GBG SODRA SKARGARD","SE",36,"VIPAN",6,321595,7,42,"2016-12-14T15:31:17Z","gothenborg","2016-12-14",50,"Passenger","gothenborg",1
"621384",54.53365,18.53775,0,323,239,"GDYNIA","PA",179,"SEASTAR ENDURANCE",7,406999,28,33500,"2016-12-16T04:59:08Z","gdynia","2016-12-16",51,"Cargo","Gdynia",1
"369152",54.36544,18.64916,0,0,511,"GDANSK","PL",21,"KOZIOROZEC-O-01",3,3921875,9,NA,"2016-12-17T10:55:02Z","gdansk","2016-12-17",51,"Tug","Gdańsk",1
"2108852",59.87017,30.21035,0,228,119,"SAINT PETERSBURG","BS",95,"SILVER PEARL",7,182341,17,2607,"2016-12-15T21:51:03Z","st_petersburg","2016-12-15",50,"Cargo","St. Petersburg",1
"2694618",59.91255,30.24188,0,0,511,"SANKT PETERSBURG","RU",73,"KAPITAN ZARUBIN",3,350708,16,262,"2016-12-20T07:15:03Z","st_petersburg","2016-12-20",51,"Tug","St. Petersburg",1
"195918",54.6029,18.80058,0,280,511,"CLASS B","PL",12,"KUZ-42",2,316335,4,NA,"2016-12-16T09:29:02Z","gdansk","2016-12-16",51,"Fishing","Gdańsk",1
"295786",54.39233,18.71178,0,1,241,"GDANSK","MH",288,"KYMOPOLIA",7,714454,45,176990,"2016-12-14T15:41:02Z","gdansk","2016-12-14",50,"Cargo","Gdańsk",1
"1734170",57.74987,11.65434,0,175,511,"CLASS B","SE",10,"DAISY",9,4561378,4,NA,"2016-12-18T06:23:05Z","gothenborg","2016-12-18",51,"Pleasure","gothenborg",1
"1914740",55.64845,21.15735,0,221,143,"KLAIPEDA","CY",168,"NAVI BALTIC",7,145926,27,17894,"2016-12-15T11:55:07Z","klaipeda","2016-12-15",50,"Cargo","Klaipeda",1
"1755004",54.69144,20.18563,1,81,270,"SLAGEN","SE",169,"BONITO",8,6338,23,25049,"2016-12-16T05:57:03Z","kalingrad","2016-12-16",51,"Tanker","Kalingrad",1
"832875",57.68229,11.84066,72,73,75,"GOTHENBURG","GI",118,"BOTHNIA",8,204358,18,8985,"2016-12-17T11:15:08Z","gothenborg","2016-12-17",51,"Tanker","gothenborg",0
"26549",54.38813,18.7109,0,326,326,"DEBRV>>>PLGDN","DK",399,"MAERSKMCKINNEYMOLLER",7,155711,58,194153,"2016-12-17T22:03:02Z","gdansk","2016-12-17",51,"Cargo","Gdańsk",1
"3071042",59.88435,30.23041,0,0,511,"CLASS B","RU",35,"SLV-415",8,3829008,8,NA,"2016-12-20T03:25:03Z","st_petersburg","2016-12-20",51,"Tanker","St. Petersburg",1
"1521062",57.71417,11.957,1,70,199,"PATROLLING","SE",81,"KBV 001",3,327374,16,700,"2016-12-15T00:07:05Z","gothenborg","2016-12-15",50,"Tug","gothenborg",1
"2299804",59.91294,30.24338,0,0,511,"GULF OF FINLAND","RU",78,"KAPITAN PLAKHIN",3,346057,16,258,"2016-12-18T23:43:04Z","st_petersburg","2016-12-18",51,"Tug","St. Petersburg",1
"1666106",57.72177,11.98092,0,0,62,"GOTENBURG","SE",17,"CHARLIE",3,3792435,6,NA,"2016-12-14T12:31:08Z","gothenborg","2016-12-14",50,"Tug","gothenborg",1
"2386399",59.86683,30.22575,0,280,126,"S PETERBURG","RU",48,"SULA",8,347062,7,589,"2016-12-19T04:39:04Z","st_petersburg","2016-12-19",51,"Tanker","St. Petersburg",1
"204083",54.36007,18.66607,0,166,511,"CLASS B","PL",18,"MAGNUS ZAREMBA",9,316513,6,NA,"2016-12-16T18:35:02Z","gdansk","2016-12-16",51,"Pleasure","Gdańsk",1
"2795980",59.91376,30.22946,0,189,84,"ST PETERSBURG","BS",178,"HOOD ISLAND",7,368866,25,14140,"2016-12-19T21:47:03Z","st_petersburg","2016-12-19",51,"Cargo","St. Petersburg",1
"793812",57.64151,11.69378,93,357,352,"TUG OPS WESTCOAST","FO",37,"SVITZER ODEN",3,182384,14,170,"2016-12-17T15:15:05Z","gothenborg","2016-12-17",51,"Tug","gothenborg",0
"602991",54.54142,18.52988,0,0,266,"GDYNIA","AG",89,"FRANCISCA",7,363336,12,3452,"2016-12-15T16:27:07Z","gdynia","2016-12-15",50,"Cargo","Gdynia",1
"2178773",59.88555,30.2028,0,0,135,"SAINT PETERSBURG","RU",98,"KAPITAN YAKOVLEV",7,289583,17,4678,"2016-12-15T17:33:05Z","st_petersburg","2016-12-15",50,"Cargo","St. Petersburg",1
"2942347",59.91216,30.24513,0,269,511,"ST PETERSBURG","RU",35,"SVIR",3,987831,8,455,"2016-12-18T14:15:04Z","st_petersburg","2016-12-18",51,"Tug","St. Petersburg",1
"1015157",57.69886,11.66751,0,250,257,"STENUNGSUND","SE",92,"ADA",6,321088,14,700,"2016-12-19T06:37:05Z","gothenborg","2016-12-19",51,"Passenger","gothenborg",1
"1236669",57.7121,11.96553,0,46,511,"GOTHENBURG TOURS","SE",35,"ST ERIK",6,323301,6,NA,"2016-12-13T23:15:07Z","gothenborg","2016-12-13",50,"Passenger","gothenborg",1
"1959163",55.65933,21.1437,0,115,341,"KLAIPED/KHM/KLAIPED","LT",186,"OPTIMA SEAWAYS",6,353411,25,7500,"2016-12-14T18:35:06Z","klaipeda","2016-12-14",50,"Passenger","Klaipeda",1
"190341",54.60003,18.80272,0,282,511,"CLASS B","PL",21,"WLA-67",2,316236,6,NA,"2016-12-20T02:47:01Z","gdansk","2016-12-20",51,"Fishing","Gdańsk",1
"1450358",57.68108,11.9057,0,171,511,"STATIC","SE",0,"RAMANTENN",0,326665,0,NA,"2016-12-20T08:47:05Z","gothenborg","2016-12-20",51,"Unspecified","gothenborg",1
"2931288",59.8778,30.21639,0,0,511,NA,"RU",3,"ST.-PETERSBURG PT LE",1,851186,3,NA,"2016-12-17T10:27:04Z","st_petersburg","2016-12-17",51,"Navigation","St. Petersburg",1
"2576998",59.8828,30.1888,0,318,511,"CLASS B","RU",60,"VELTA",8,350015,11,NA,"2016-12-18T08:05:04Z","st_petersburg","2016-12-18",51,"Tanker","St. Petersburg",1
"2916316",59.89345,30.21971,0,321,213,"ST PETERSBURG","PT",166,"PACIFIC WINTER",7,758559,23,19359,"2016-12-17T09:55:04Z","st_petersburg","2016-12-17",51,"Cargo","St. Petersburg",1
"2176779",59.89535,30.22206,0,0,213,"RULED","RU",98,"KAPITAN MIRONOV",7,288897,17,4678,"2016-12-20T08:03:04Z","st_petersburg","2016-12-20",51,"Cargo","St. Petersburg",1
"2405547",59.87608,30.20248,0,0,133,"SANKT-PETERSBURG","RU",114,"SANKT-PETERBURG",3,347225,28,6430,"2016-12-18T00:11:10Z","st_petersburg","2016-12-18",51,"Tug","St. Petersburg",1
"2128",54.58454,18.86647,58,220,223,"GDANSK","FI",187,"FINNPULP",7,5628,26,11170,"2016-12-19T07:01:03Z","gdansk","2016-12-19",51,"Cargo","Gdańsk",0
"422879",54.546,18.50317,0,291,291,"GDY/KARLSKR/GDY","GB",165,"STENA BALTICA",6,201103,26,6200,"2016-12-14T21:21:07Z","gdynia","2016-12-14",50,"Passenger","Gdynia",1
"2366378",59.91465,30.25964,0,35,511,"CLASS B","RU",16,"KONSTANTIN",3,347019,4,NA,"2016-12-15T23:31:02Z","st_petersburg","2016-12-15",50,"Tug","St. Petersburg",1
"2436632",59.8571,30.49603,0,308,178,"NEVA","RU",41,"NEVSKAYA ZASTAVA",3,347678,12,272,"2016-12-18T21:13:03Z","st_petersburg","2016-12-18",51,"Tug","St. Petersburg",1
"2306614",59.89383,30.2203,0,0,35,"ST.PETERSBURG","RU",119,"SORMOVSKIY-3056",7,346077,13,3804,"2016-12-18T16:23:03Z","st_petersburg","2016-12-18",51,"Cargo","St. Petersburg",1
"2125774",59.91332,30.22854,0,0,188,"ST.PETERSBURG","CY",89,"FRI PORSGRUNN",7,204772,13,3792,"2016-12-15T09:53:04Z","st_petersburg","2016-12-15",50,"Cargo","St. Petersburg",1
"1496733",57.73273,11.67218,0,282,335,"EGERSUND","SE",21,"GOTTSKAR",2,326955,6,NA,"2016-12-16T16:25:05Z","gothenborg","2016-12-16",51,"Fishing","gothenborg",1
"1872711",54.68867,20.21178,0,320,92,"RU KGD","LR",175,"AFRICAN MAGNOLIA",7,3711215,27,28345,"2016-12-19T15:45:03Z","kalingrad","2016-12-19",51,"Cargo","Kalingrad",1
"365037",54.39881,18.67878,1,221,511,"CLASS B","PL",11,"PIORUN",9,3900094,4,NA,"2016-12-16T17:09:02Z","gdansk","2016-12-16",51,"Pleasure","Gdańsk",1
"1550838",57.6898,11.8789,0,271,212,"GOTEBORG","SG",145,"ELISALEX SCHULTE",8,725648,23,16418,"2016-12-19T08:53:05Z","gothenborg","2016-12-19",51,"Tanker","gothenborg",1
"2347026",59.90624,30.22101,0,0,511,"CLASS B","RU",25,"AKMAL",3,346266,9,124,"2016-12-15T18:19:05Z","st_petersburg","2016-12-15",50,"Tug","St. Petersburg",1
"1961316",55.68533,21.13657,1,323,323,"KLP <=> KIEL","LT",198,"VICTORIA SEAWAYS",6,353525,27,8500,"2016-12-17T16:57:06Z","klaipeda","2016-12-17",51,"Passenger","Klaipeda",1
"2491985",59.85643,30.49597,0,183,511,"CLASS B","RU",67,"DUNAEVSKIY",6,348318,10,NA,"2016-12-17T04:25:04Z","st_petersburg","2016-12-17",51,"Passenger","St. Petersburg",1
"1600072",57.70384,11.94141,86,304,318,NA,"SE",34,"ALVFRIDA",6,2795623,8,NA,"2016-12-13T13:33:09Z","gothenborg","2016-12-13",50,"Passenger","gothenborg",0
"2723462",59.91179,30.24542,0,188,511,"CLASS B","RU",20,"BGK-326 RIF",3,350957,4,NA,"2016-12-17T03:29:04Z","st_petersburg","2016-12-17",51,"Tug","St. Petersburg",1
"1505808",57.70057,11.91893,1,195,511,"GOTEBORG","SE",40,"GOTHEBORG",3,327132,11,166,"2016-12-18T05:31:05Z","gothenborg","2016-12-18",51,"Tug","gothenborg",1
"1680901",57.66683,11.84395,0,0,511,"CLASS B","SE",12,"TINDRA",9,4068490,4,NA,"2016-12-19T04:09:05Z","gothenborg","2016-12-19",51,"Pleasure","gothenborg",1
"859959",57.668,11.80247,0,0,179,"SE GOT","MT",144,"PATRICIA",8,288123,23,16642,"2016-12-19T01:19:05Z","gothenborg","2016-12-19",51,"Tanker","gothenborg",1
"444522",54.52697,18.55832,0,318,85,"GDYNIA","PT",84,"LUKE",8,299816,15,3811,"2016-12-14T23:21:07Z","gdynia","2016-12-14",50,"Tanker","Gdynia",1
"208416",54.35295,18.76319,0,0,511,NA,"PL",19,"ZAG-21",2,316518,6,NA,"2016-12-18T17:17:02Z","gdansk","2016-12-18",51,"Fishing","Gdańsk",1
"2322648",59.87813,30.23815,0,250,511,"MURSULA SPB","RU",29,"GRIFON 3",3,346161,8,57,"2016-12-19T09:45:04Z","st_petersburg","2016-12-19",51,"Tug","St. Petersburg",1
"2571228",59.87687,30.22362,0,0,299,"SPB","RU",65,"NEVA LUX",8,349961,10,1256,"2016-12-18T03:45:04Z","st_petersburg","2016-12-18",51,"Tanker","St. Petersburg",1
"689315",54.52425,18.5592,0,85,85,"GDYNIA","PA",66,"GLOMAR WAVE",6,1037103,14,1321,"2016-12-20T01:23:13Z","gdynia","2016-12-20",51,"Passenger","Gdynia",1
"1389002",57.66805,11.84517,0,338,511,"CLASS B","SE",12,"MARELD",9,326015,4,NA,"2016-12-19T20:15:08Z","gothenborg","2016-12-19",51,"Pleasure","gothenborg",1
"1719906",57.70721,11.94981,0,0,511,NA,"SE",12,"PURE ORANGE",0,4342553,3,NA,"2016-12-19T11:57:05Z","gothenborg","2016-12-19",51,"Unspecified","gothenborg",1
"1840459",54.63294,19.91441,44,269,511,"PIONERSKIY","RU",56,"REUSHINKA",3,350301,11,1068,"2016-12-14T21:49:03Z","kalingrad","2016-12-14",50,"Tug","Kalingrad",0
"2293682",59.91294,30.24337,0,0,511,"GULF OF FINLAND","RU",78,"KAPITAN PLAKHIN",3,346057,16,258,"2016-12-14T17:23:04Z","st_petersburg","2016-12-14",50,"Tug","St. Petersburg",1
"112521",54.3595,18.67061,0,195,306,"GDANSK","PL",58,"SM PRC 112",3,315812,9,1069,"2016-12-14T02:29:02Z","gdansk","2016-12-14",50,"Tug","Gdańsk",1
"813203",57.68535,11.88653,0,205,275,"GOTEBORG","FO",31,"SVITZER GEO",3,182435,11,169,"2016-12-18T06:29:08Z","gothenborg","2016-12-18",51,"Tug","gothenborg",1
"2957240",59.87819,30.23778,0,0,511,"SPB","RU",26,"GRIPHON 8",3,1611958,9,NA,"2016-12-18T07:05:05Z","st_petersburg","2016-12-18",51,"Tug","St. Petersburg",1
"942806",57.70148,11.94256,0,303,259,"SEGOT<>DKFDH","SE",182,"STENA JUTLANDICA",6,320298,28,6559,"2016-12-18T14:51:07Z","gothenborg","2016-12-18",51,"Passenger","gothenborg",1
"709840",54.4049,18.71801,0,197,121,"GDANSK,POLAND","GR",251,"NISSOS SCHINOUSSA",8,3615006,45,114445,"2016-12-13T18:29:08Z","gdynia","2016-12-13",50,"Tanker","Gdynia",1
"2734886",59.87755,30.23863,0,0,511,"SPB","RU",80,"ELAND",8,350965,11,NA,"2016-12-18T17:21:03Z","st_petersburg","2016-12-18",51,"Tanker","St. Petersburg",1
"2936367",59.91217,30.24505,0,240,511,"ST PETERSBURG","RU",35,"SVIR",3,987831,8,455,"2016-12-14T01:21:03Z","st_petersburg","2016-12-14",50,"Tug","St. Petersburg",1
"2273845",59.91293,30.24499,1,47,12,"S.PETERSBURG","RU",25,"VIKHREVOY",3,346012,8,110,"2016-12-18T11:17:03Z","st_petersburg","2016-12-18",51,"Tug","St. Petersburg",1
"35094",54.4043,18.66738,0,105,104,"GDANSK","GI",82,"PHANTOM",7,204427,12,4500,"2016-12-19T00:25:02Z","gdansk","2016-12-19",51,"Cargo","Gdańsk",1
"891429",57.70559,11.93671,0,0,511,"EDUCATION","SE",160,"SJOEBEFAELSSKOLAN",3,319754,60,NA,"2016-12-14T18:41:08Z","gothenborg","2016-12-14",50,"Tug","gothenborg",1
"2228273",59.88227,30.19493,0,0,88,"SPB","RU",141,"KAPITAN SOROKIN",3,345312,31,5138,"2016-12-15T20:05:05Z","st_petersburg","2016-12-15",50,"Tug","St. Petersburg",1
"1341168",57.66203,11.84522,1,130,511,"CLASS B","SE",8,"AQUILA",9,324986,4,NA,"2016-12-17T17:01:06Z","gothenborg","2016-12-17",51,"Pleasure","gothenborg",1
"2010060",55.78452,20.86053,0,275,276,"LV VNT>LT KLJ","MH",195,"UZAVA",8,712156,32,52650,"2016-12-17T11:33:06Z","klaipeda","2016-12-17",51,"Tanker","Klaipeda",1
"147687",54.62101,18.83641,88,181,511,NA,"PL",19,"JAS-64",2,315968,6,NA,"2016-12-16T16:15:02Z","gdansk","2016-12-16",51,"Fishing","Gdańsk",0
"2269494",59.88849,30.21178,46,89,75,"S.PETERSBURG","RU",25,"VIKHREVOY",3,346012,8,110,"2016-12-14T12:37:04Z","st_petersburg","2016-12-14",50,"Tug","St. Petersburg",0
"1196660",57.61989,11.92737,0,331,264,"SSRS HOVAS","SE",12,"RESCUE HANS LAURIN",3,322974,4,NA,"2016-12-19T09:39:08Z","gothenborg","2016-12-19",51,"Tug","gothenborg",1
"105574",54.38933,18.67239,0,0,348,"GDANSK","PL",60,"PORONIEC",8,315728,9,1000,"2016-12-15T14:57:02Z","gdansk","2016-12-15",50,"Tanker","Gdańsk",1
"1198290",57.66655,11.8484,0,0,511,"CLASS B","SE",16,"OM II AF GOTEBORG",9,323000,4,NA,"2016-12-13T15:53:07Z","gothenborg","2016-12-13",50,"Pleasure","gothenborg",1
